([0, 3, 0, -3, -3, -1, -2, -2, 2, 1, 0, -2, -1, 2, -3, 0, -3, 3, 0, 0, 2, 2, -3, 1, 0, 1, -3, -1, -2, 1, -1, 3, 1, -1, 1, 0, -3, 0, 1, 3, 1, 2, 0, -1, 2, 3, -2, -3, -1, 2, 1, -3, 3, -2, -3, -1, -2, 1, -2, 2, 3, 3, 2, 1, 1, 3, 1, 2, 2, 1, 1, -3, 1, -1, 3, 2, -1, 0, -3, 2, 1, -1, 1, 2, -2, -2, 3, -3, 1, 0, 2, 0, 0, 0, 2, 0, -1, 1, 1, 0, 1, 0, -2, 1, -1, -3, -3, -2, 2, -1, 1, 0, -3, -2, 3, 1, -3, 3, 1, -1, 1, 3, -1, -3, 3, -2, -2, 2, 3, -1, -1, 0, 1, -2, -2, 0, 1, 3, -2, -2, 2, 0, -1, 0, -1, -2, 1, 3, 1, 1, 3, -3, 3, 0, 3, 3, 0, 3, 3, -1, 3, -1, 2, 1, 0, 3, 2, 0, -3, 1, -1, -1, 3, 2, -3, -3, -2, -3, -3, -3], 0.045345892868042637)
([1, -2, -3, -1, -2, 0, 1, 3, 3, 1, -3, 1, -3, 0, -1, 3, 0, -3, -3, 0, -2, -3, 0, 1, -1, 2, 3, 1, 2, 3, 0, 1, -3, -2, -2, 0, 0, -1, 0, -2, 1, 1, 3, 1, -1, -2, 1, 0, -1, -3, 1, 3, -2, -3, 2, -3, 1, -2, -3, -1, 1, 2, 1, 0, -2, -1, 2, -1, 3, -1, -1, 2, 1, 3, 1, 2, 2, -1, -2, 3, 3, -1, 0, -1, -1, -1, -2, -2, 1, 2, 0, -2, 0, 2, 2, -3, 1, -1, 0, 0, 1, -2, -1, -3, -3, -1, 2, -1, -1, -2, 2, -1, -1, 3, 0, 3, -3, -2, -2, -2, 2, 2, 1, 2, -3, 1, -1, 3, 1, 2, -1, 3, -3, -2, 2, -2, -1, -3, 1, -2, 2, -1, -1, -3, 2, -2, -1, 1, 2, 0, -1, 3, 3, 2, -3, -3, 1, 2, -2, 1, 1, 2, -1, -3, 1, 2, 2, 3, -2, 3, -2, 3, 3, -1, 2, 1, 2, 0, -3, -1], 0.02893959225697559)
([0, -3, -1, -2, 2, 0, 1, 2, -2, -1, -2, 1, 1, -3, -2, 1, -1, -1, 1, 1, 0, 1, 2, -3, 1, -3, 2, 2, 2, 0, 2, -2, -1, 3, 0, -3, -1, 2, 3, 2, -3, 0, -3, 0, -1, 0, 0, 2, -1, 3, 0, 3, 0, 3, -1, 1, 3, 0, 0, -3, 1, 1, -3, 1, 1, 3, 1, -2, 1, 2, 1, 1, 3, 0, -1, 1, 3, 1, 0, -2, 1, 2, -3, -3, 2, 1, 2, 2, 3, -1, 1, 2, -3, -1, 3, -2, -1, -1, -1, -2, 2, -3, 0, -2, -1, 0, -2, 2, -3, 1, -1, -2, -2, 0, -2, 0, 3, 2, -1, 1, 2, -3, 2, -2, 2, -1, 3, 0, -1, 1, 2, 3, 0, -2, -1, -1, -3, -3, -3, -1, -2, -1, 2, 0, 0, 1, -3, 2, -2, 2, 3, 3, 1, -1, -3, 3, -2, 2, 3, -3, 0, 1, 3, 0, 1, 2, 0, 0, 3, 1, -1, 1, -3, -3, 1, -2, 2, 3, 3, -3], 0.012500000000000011)
([0, 1, -3, 2, 3, 0, 1, 2, 1, 1, -2, 0, 1, 2, -1, -2, 2, -2, -2, -2, -3, 3, -3, 3, -2, 0, 0, 2, -2, 2, 0, 0, -1, -3, 1, -3, 1, -3, 3, 3, 2, 0, 0, 3, -2, -3, -3, 1, -3, -1, -2, 3, -2, 1, 2, -3, 2, -2, 3, -1, -3, 3, -3, 3, -3, 3, 3, 0, 2, 3, -2, 3, 1, 3, 0, 1, -2, -1, 0, 0, -3, 1, 3, -2, 1, 0, -2, 2, -2, -2, 2, 2, -2, 1, 1, 0, 1, -1, 3, 3, 0, 1, 3, 2, -2, 2, 2, 3, -2, -2, -3, -1, -3, 1, 3, -1, 2, -3, -1, -2, 3, -2, 3, -2, 0, -2, -2, 0, 0, 0, -1, -2, -2, -2, 0, -1, 1, 2, 2, -1, -3, -3, -2, 0, 1, -1, 3, -2, 2, -1, -3, 1, -2, -1, 1, 1, -2, 1, -3, 3, -3, -3, 0, -1, 2, -1, 3, -3, -1, 0, 3, 1, 1, 2, -3, -3, 0, 3, -2, -2], 0.02358495283014149)
([0, -3, -1, -2, 2, 0, 1, 2, -2, -1, -2, 1, 1, -3, -2, 1, -1, -1, 1, 1, 0, 1, 2, -3, 1, -3, 2, 2, 0, 0, 2, -2, -1, 3, 0, -3, -1, 2, 3, 0, -3, 0, -3, 0, 0, 0, 0, 2, 0, 3, 0, 3, 0, 3, -1, 1, 0, 0, 0, -3, 1, 1, -3, 1, 1, 3, 1, -2, 1, 2, 1, 1, 3, 0, -1, 1, 0, 1, 0, -2, 1, 2, -3, -3, 2, 1, 2, 2, 3, -1, 1, 2, -3, -1, 3, -2, -1, -1, -1, -2, 2, 0, 0, -2, -1, 0, -2, 2, -3, 1, -1, -2, -2, 0, -2, 0, 3, 2, -1, 1, 2, -3, 2, -2, 2, -1, 3, 0, -1, 1, 2, 3, 0, -2, -1, -1, -3, -3, -3, -1, -2, -1, 2, 0, 0, 1, -3, 2, -2, 2, 3, 3, 1, -1, -3, 3, -2, 2, 3, -3, 0, 1, 3, 0, 1, 2, 0, 0, 3, 1, -1, 1, -3, -3, 1, -2, 2, 3, 0, -3], 0.012499999999999978)
([1, -2, 2, -3, -1, 2, -1, 1, 2, -3, 0, -3, 1, -1, -1, -2, 0, 0, -2, 1, -2, 0, 0, 3, 1, -2, -3, -3, -1, -1, -2, 0, 0, -2, -2, -1, -1, -1, -1, 2, -1, 0, -1, -3, 0, 2, 3, 1, -1, -1, 2, -1, -1, -3, 1, 3, -3, -2, 1, -2, 0, -2, 1, -2, -1, -1, -2, 1, 2, 0, 0, 0, 1, 2, -2, 3, -2, -3, 1, -2, -2, -2, 0, -3, 0, 0, 3, 2, 3, 2, 2, -1, 0, 3, 2, -1, -3, 1, 1, -1, 3, 0, 0, 3, 0, 1, 3, 3, 3, 0, 0, 3, 0, -2, -1, 3, -1, -3, 1, 3, -2, 0, 1, -2, -3, 2, -3, 0, 3, -3, 3, -2, 1, 2, -1, 1, 1, 0, -3, 0, 2, -2, -3, 2, 1, 1, 0, -2, -1, 1, -1, 0, -3, -2, -3, -2, 3, 0, 0, 3, 0, 3, -2, -3, -3, -3, 0, -3, 1, 2, -3, 0, -3, 1, -3, -3, 3, -3, -1, 0], 0.029368350311176794)
([0, 3, -3, -3, -3, -1, -2, -2, 2, 1, 0, -2, -1, 2, -3, 0, -3, 3, 0, 0, 2, 2, -3, 1, 0, 1, -3, -1, -2, 1, -1, 3, 1, -1, 1, 0, -3, 1, 1, 3, 1, 2, 0, -1, 2, 3, -2, -3, -1, 2, 1, -3, 3, -2, -3, -1, -2, 1, -2, 2, 3, 3, 2, 1, 1, 3, 1, 2, 2, 1, 1, -3, 1, -1, 3, 2, -1, 0, -3, 2, 0, -1, 1, 2, -2, -2, 3, -3, 1, 0, 2, 0, 0, 0, 2, 3, -1, 1, 1, 0, 1, 1, -2, 1, -1, -3, -3, -2, 2, -1, 0, 0, -3, -2, 3, 1, -3, 3, 1, -1, 1, 3, -1, -3, 3, -2, -2, 2, 3, -1, -1, -3, 1, -2, -2, 0, 1, 3, -2, -2, 2, -1, -1, 0, -1, -2, 1, 3, 1, 0, 3, -3, 3, 0, 3, 3, 0, 3, 3, -1, 3, -1, 2, 1, 0, 3, 2, 3, -3, 1, -1, -1, 3, 2, -3, -3, -2, -3, -3, -3], 0.011180339887498959)
([0, -1, 0, 2, 3, -1, 3, -2, -2, -2, 0, -1, 3, 1, -3, 3, 1, 1, 2, -2, -3, 3, -1, 2, 3, 2, 3, -2, 1, 2, -3, 3, -3, -1, -1, -3, -3, 1, 0, -3, 3, -2, -3, 3, 1, 2, 3, 1, 1, 0, -3, -2, -3, -2, -2, 0, 0, 2, 3, -3, -1, 3, 3, 2, -3, 1, -2, 3, 1, -1, -1, 0, 0, -3, 3, 2, -3, 3, 1, -2, 2, 1, 2, 1, 0, -2, 0, 1, 1, 0, 3, 3, -1, -3, 2, 0, 3, -2, 3, 0, 0, -1, 0, 0, -3, -1, 2, 0, 1, 2, -2, -2, 3, 1, 1, -2, -2, -3, -1, 1, -1, -3, 0, 0, 0, -1, 3, 0, -1, 1, -3, 0, 3, -3, 1, -1, 2, -3, 0, 3, 1, -2, -3, 3, -3, 2, 2, 1, 2, 3, 1, 3, -3, 1, 0, -3, 0, -3, 3, 3, 1, -1, -3, -2, 3, 0, 3, 2, 1, 3, -2, -2, -2, -3, 2, 2, -1, -2, 2, -2], 0.04703721930556692)
([-2, -2, 0, -2, 1, -1, 3, -2, -1, 1, -2, -1, -3, -1, 3, 3, 1, -3, -2, -1, -1, -2, -3, 3, -3, 2, -2, 3, -2, -1, 3, -1, -3, -2, -3, 3, 1, 2, 2, -2, 0, 0, -2, 0, -2, -3, 2, 3, 1, -1, -3, -2, 0, 1, -1, 1, 0, 2, 3, 0, -3, -2, 3, 3, -3, 3, -1, 0, -3, 0, -1, -3, 3, 0, 1, -2, 0, 2, -2, 1, -3, 0, -1, 3, 0, 1, 1, 2, 2, -2, -3, -1, 3, 3, -1, 0, 1, 1, -2, 3, 2, 3, 2, 0, 3, 0, -3, -3, -2, 0, -3, 2, -1, 3, -3, 2, 3, 1, 3, -2, -1, 1, -2, 3, 1, 2, -1, -1, 2, 3, 1, 3, 0, -3, 3, 2, 0, -2, 3, -1, 2, -3, 2, 2, 2, -2, -3, 3, 2, 2, -1, 3, 0, 3, -2, 2, -3, 3, 0, -3, 2, 3, -3, 2, 1, 1, -1, 1, 3, 1, -2, 1, -1, -1, 3, 2, 1, -1, -1, -2], 0.04860555523805894)
([-2, 1, 3, -1, -3, -1, 3, -1, 3, 2, -2, 1, 2, -3, 3, -2, 0, 2, -3, 3, -1, 3, -2, 1, 1, -2, -1, 0, 3, -2, 1, 1, 2, -2, -2, 2, 0, -1, -3, -1, 3, -3, -1, 1, -1, -3, -2, -3, 1, -2, 3, -2, 2, 3, 2, 0, -2, -3, -2, -1, 1, -3, 3, -2, 2, -3, -3, 0, -2, 1, 3, 2, 2, -3, 2, 3, -3, -1, 3, -1, 0, 0, 3, -1, -1, 1, 1, -3, -1, 2, -1, -1, 1, 0, 1, 1, -1, -2, 2, -3, 3, -2, -3, 0, -1, -1, -1, -3, -3, -3, -1, 2, 2, -3, 1, -3, 3, 1, -3, 0, -1, 3, 0, 0, 0, 2, -2, -2, 1, -1, -3, -2, 0, -1, 0, -2, 0, 2, -1, -2, 2, 0, -2, 3, 3, -1, -1, 3, -2, 0, -3, 3, -3, 2, 3, 0, 1, -1, 1, 1, -3, 2, -2, 0, -2, 2, -1, 3, -2, -2, -3, -1, 1, 3, -3, 3, -1, -1, 3, 3], 0.06133922073192647)
