([-1, 1, -3, 2, -2, 2, 0, 3, -2, 1, -3, 1, 2, -2, 1, 3, -3, 1, -3, 1, 2, 1, -2, 1, -1, -3, 0, 1, -3, 2, 3, 3, -1, -1, -3, 2, -1, -3, -1, 2, -2, 3, 2, -2, 1, 1, 3, 0, -3, 3, 3, 3, 2, -2, -1, -3, 3, -2, 2, -3, -2, 3, 3, -2, 0, -1, 2, -1, 2, 3, 2, 3, 1, 3, -3, -2, -3, 3, 3, 3, 3, -2, -2, 3, 1, -1, 3, 2, -1, 1, -1, -3, -3, -1, -3, -2, 0, 1, -1, 2, -3, 1, 0, 1, 0, 1, 2, -3, 1, 3, 0, 1, 0, -2, 1, 1, 1, -1, -1, 2, 0, -1, 3, -1, 0, 3, 2, -3, 1, 3, 1, 3, 1, -1, -3, -1, 3, -1, -2, -3, 2, 2, -3, -3, 3, -3, 1, 2, -1, 0, 3, -1, -1, -1, 3, 1, -2, -3, -1, -2, -3, -3, 1, 3, 0, -1, 3, 0, 2, 0, 2, -2, -3, -3, 1, 2, 2, -2, 1, 2], 0.3476588366008646)
([-2, 2, -2, 1, 0, -3, 3, 0, 0, 0, -3, -2, 3, 1, 0, 2, 3, 2, 0, -1, 2, 1, 2, -3, 0, 2, -2, 3, 1, -2, 0, -3, 0, 1, -1, 1, -3, -2, 3, -3, -3, -2, -3, -2, 2, 1, -2, -3, 2, 2, 3, 0, -2, 0, -3, -1, 0, 0, 0, -3, -3, 0, 2, -3, 2, 0, -2, 2, 1, 1, -1, -2, -3, 1, -1, 2, -1, 0, 1, -2, -1, 0, -2, -3, -3, -1, 3, 2, -2, -2, -3, -3, -2, 1, 0, 1, -3, 2, -3, -1, -1, -2, -1, 0, -2, -2, 1, 2, 1, -3, -3, -3, -3, 1, 0, 3, 1, -2, 0, -1, 1, 1, -1, 0, -2, 3, -3, -1, 3, 1, 3, 0, -2, 3, 1, 0, 3, -2, 3, -1, -3, 0, 1, 3, 3, -3, 1, -1, 1, -1, 0, -1, -3, 3, 2, -2, -1, 1, -1, 3, 1, -2, 1, 3, -3, -2, -1, -3, -2, 3, 0, 0, 1, -2, -3, 3, 1, -3, 3, 1], 0.3034065845619629)
([0, -1, -1, 2, -3, 3, -3, -2, -3, -2, -3, -2, 2, -1, 1, 1, 2, 0, 0, 0, 0, -2, 2, 2, 1, 3, 3, 0, 3, -2, 3, 3, 3, -2, -2, 1, 0, 1, 2, -1, 0, -1, -1, -3, 3, 2, -1, 2, -1, 3, 0, -1, 1, 1, 0, 1, -1, 0, 2, -3, -1, 2, -1, 0, 0, 0, 0, 0, -2, -2, 0, -3, -1, -2, 2, -1, 3, 1, -2, -3, -1, 3, 2, -3, 0, -1, -3, -3, -2, -1, 1, 1, -3, -1, 2, 1, -1, -1, -3, 2, -2, -1, -3, 0, -2, 2, 0, -1, 0, -3, -3, -2, 1, -3, 1, 0, 0, 3, 3, -1, 1, 0, -1, 2, 3, 0, -3, -2, -1, -3, 1, 1, -3, -2, -2, 1, 2, 3, 0, -1, 0, -2, -3, 0, 2, -3, -2, 1, 3, 3, 0, 3, 2, 3, 3, 2, 1, 0, -2, 3, 3, 3, 1, -2, -1, 3, 3, 0, 2, -2, 0, -3, 3, 2, -1, -2, 2, -2, -1, -1], 0.44654227123532214)
([-1, 3, 3, 3, 1, 2, 3, 0, 3, -1, -3, 3, 2, 2, 3, 3, -2, 1, -1, -1, 0, -1, 1, -3, 1, 0, -1, -2, -2, -3, -3, 2, -1, -2, 0, -2, 2, -3, -1, -2, -3, 1, -2, -3, -3, 3, 2, 1, 1, -1, 3, 2, 1, -3, 2, -1, -1, -1, -1, -3, -2, 1, 2, 2, -3, 1, -2, 1, -1, 1, -1, -3, -1, -3, -2, 0, 0, 2, 0, -2, -2, 3, -1, -3, 1, -1, 1, -1, -3, -3, 1, 1, -1, 3, 1, -3, -3, -3, 3, 0, -2, -3, -1, -1, 0, 0, 2, -1, 0, 0, 1, -2, 3, 1, -1, -3, 0, 3, -1, 0, 3, 0, 0, 2, 0, 2, -2, -1, -3, -3, 2, -2, 1, 3, -2, 0, 2, 3, 2, 1, 1, 3, 1, -3, -1, 3, -2, -3, -3, 3, 1, -3, -3, 2, -2, 1, 3, 0, 0, -3, 3, 3, -1, 1, 1, 2, 3, 2, 0, -1, -3, -3, 3, -3, 2, 0, -3, 3, 3, 1], 0.20821996915655228)
([-2, 3, 0, 3, 0, -1, -1, -2, 1, 1, -1, -2, -1, 2, -3, 0, -1, 1, 2, 0, -1, 1, 3, -3, -3, 1, 2, -1, -1, -3, 3, -1, 2, 1, -2, -3, 0, 1, -1, 0, -1, 3, -1, 3, 1, -1, -1, -2, -1, 1, 1, 3, 0, -1, 1, -1, 1, -2, 1, -3, 1, -1, -3, 1, 3, 0, 1, 3, -3, 3, 3, 0, 3, -2, 1, 0, 2, 2, 0, 1, 0, -1, 1, -3, -1, 2, -2, 0, -1, -3, 2, 1, 2, -1, 3, 0, 1, 2, 3, -1, 0, 1, -3, -2, -1, 0, -3, 2, -1, -1, -2, 1, 3, 3, -2, 0, 3, -1, -2, 2, 2, -1, -3, 2, 3, 0, 1, -3, 0, -1, 3, 2, 2, 0, 2, 2, 3, -1, 0, 3, 1, -2, 3, 2, -1, 1, 3, 3, 3, 1, -3, 1, 0, -3, 2, -3, -3, -3, -1, 2, 0, -3, -1, 2, -1, 1, -3, 2, -2, 0, -2, 0, 3, -1, -1, -1, 1, 0, 1, -3], 0.257638851452528)
([0, 1, -3, 1, 0, -1, 1, -2, -1, -2, 0, 0, -3, 2, 3, -3, 2, -2, 0, -3, 0, -2, -1, -2, -2, 3, 3, -1, 1, -1, -1, 0, 2, 1, 0, -3, 1, -2, 1, 1, -1, 3, -1, 3, -3, -3, -1, 1, -2, -3, -2, 0, 2, 1, -1, 1, -2, 2, 2, 2, 0, 3, 3, -3, 3, 1, -2, -2, 2, 2, 2, 3, 3, -2, 0, -1, 3, -1, -1, -3, -1, 3, 0, -3, -1, -1, 2, 0, -1, 1, 3, -1, 0, 1, -1, 1, 1, 1, 3, 0, 2, -1, -2, 1, 0, -3, 0, -3, -2, -3, 1, -3, -1, 0, 3, -1, 2, 2, 2, 2, -1, 1, -3, 3, 0, -1, -1, -1, 3, 1, -1, 2, 2, -3, 3, 2, 1, 3, -2, 0, 0, 0, 2, -1, 1, 3, 2, -3, -3, -1, -3, -3, 3, 2, 1, 2, -2, -1, -1, -3, -1, 3, -1, 1, 2, 1, 0, 1, -2, 0, -3, 2, -2, 3, 0, -2, -3, 3, 3, 3], 0.28495613697550015)
([2, -3, 0, 0, 0, -3, 2, 2, -1, -1, -2, -1, 2, 2, 2, -2, 0, -2, -3, 1, 2, 3, -3, -2, -3, -1, -2, -3, -3, 1, -1, 0, 0, 3, 0, -2, 1, 0, 0, 0, 1, 1, -3, 0, 1, 0, -2, 3, -3, 1, 2, -2, -3, 1, 1, 1, 1, -1, 2, -1, -2, -2, -1, -3, 0, -2, 3, -2, 0, 1, 2, 2, 2, 0, 1, 3, -2, -1, 1, 0, 1, 1, -3, 2, -1, 0, 1, 3, 2, 1, 2, 3, 3, -2, -1, 2, -2, 1, 2, 1, 2, 1, 0, 0, -1, 0, -2, 2, 3, 1, -2, -3, -3, -2, 0, -2, 0, -1, -2, -2, 0, -2, 2, -2, -1, 2, 3, 2, 3, 1, 2, -2, -1, -2, 3, 3, 3, 3, 1, 0, 2, 3, -2, 3, 3, 0, -1, -1, -2, -1, -2, 3, -3, -3, 0, 3, -3, 1, -2, -1, 1, -3, -2, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, -1, 0, 0, -3, 3, 2, -3], 0.20893911925619757)
([1, -1, -3, 2, 0, 2, -3, 3, -3, 3, -1, 0, 1, -3, -1, 0, 0, -2, 3, -2, -2, -1, 3, 3, -3, 0, -3, 2, -1, -3, -1, 0, -1, 3, -3, 2, 2, 1, 2, 0, 1, -3, -2, -2, 2, 1, 2, 1, 3, -3, 1, 0, 1, -3, -2, -1, -1, 1, -3, 0, 1, -3, -3, -1, -1, 3, 3, 1, -3, 0, 0, 1, 2, -2, 3, 3, 0, -2, 0, -1, 1, -2, -1, 3, -2, -1, -2, 2, 3, 1, 3, -1, -1, 0, 1, 2, 3, 3, 3, -1, 2, 1, -3, -2, -2, 1, -2, 1, -3, -3, 2, -2, 3, 3, -1, 3, -3, -3, 1, 3, -3, 3, 3, -1, 1, -1, -2, -2, -3, -1, 1, -1, 1, -1, -2, -1, 0, -1, 0, 2, -2, 2, 3, 2, -3, -3, 1, -2, -1, 0, 1, 0, 0, -1, -1, -3, 1, 0, 0, 0, 3, -1, 1, 0, 1, 2, -1, 3, -1, 3, 0, 3, -2, -2, 0, 0, -2, -1, 0, 1], 0.45597270873497586)
([2, 2, 1, 1, -1, -1, -2, -2, 3, -1, 2, 0, 0, -1, -2, -2, -1, 0, 1, 0, 3, 0, -1, 1, 1, 3, 1, -2, -3, 2, 3, -2, -3, 0, 3, -3, -2, 2, -3, 1, 3, -2, 0, -2, -2, 0, -2, -2, -1, -3, 1, 3, -1, 3, 2, 2, 0, 1, 3, -3, 3, -3, -3, -3, 3, -1, 0, -1, 1, -1, 1, 1, 1, 1, -2, -3, 2, 0, -3, -2, 3, 1, 0, -3, -1, -1, -2, -3, 0, 3, -2, -2, -1, 2, 2, 1, -3, -3, -2, 3, -3, 2, 3, 0, 2, -3, 0, -2, -1, -3, -3, -1, 0, 2, 2, -3, 2, 1, -2, -3, -3, -1, 2, -3, 1, -2, -1, 2, 1, -3, 0, 1, -2, 0, 3, 3, 1, -3, -2, 2, -1, -3, 2, -1, 3, 2, -3, 3, 1, -2, -3, 2, 2, 1, -2, 2, -1, -2, 2, 1, -1, -3, 1, 2, 0, 3, -2, 0, -3, 3, 1, 1, -3, -2, 0, 1, 0, 3, 2, -2], 0.4144876355212541)
([1, -3, 0, 3, -1, 3, -1, -2, 3, 0, -1, 2, -2, 0, 3, 3, -3, -3, 3, 0, -3, 2, 2, 1, -3, -1, -3, 1, 3, -1, 2, 1, 3, 2, 2, 2, -2, -3, 0, -2, -3, 1, 2, 3, -3, 0, 1, 3, 3, -2, 2, 1, -2, 1, 1, 3, -1, 1, 3, 2, -2, -3, -2, -1, -2, -3, -1, -3, -3, 1, -3, 0, 1, 1, 2, -2, -2, 0, -1, -3, 3, 3, 0, 2, 1, 3, 1, -1, 1, 2, -2, 3, 2, -1, 3, 3, -2, 2, -2, 3, 2, -3, 2, -2, 0, -3, 0, 3, 3, 0, -2, -1, 1, -1, -1, 1, 0, -3, 0, 0, 1, 3, -3, 0, -2, 1, -1, -1, 2, 1, -3, -2, -3, -3, 1, -3, -2, 0, 1, 1, 0, 1, -2, -1, -3, -2, 2, -2, -3, -2, 0, -2, 3, -3, 2, -2, -1, -2, 2, 0, -2, 2, 1, 1, -1, -2, -1, 3, -1, 2, 1, -3, 2, 2, -1, -1, 0, 1, 1, -2], 0.2713341523329163)
